Competition,Match,Date,Start Time,Innings,Over,Ball,Innings Ball,Batter,Batter ID,Bowler,Bowler ID,Runs,Extra Runs,Bowler Extra Runs,Extra,Penalty Runs,Runs Awarded To,Penalty,Ball Outcome,Line,Length,Shot,Feet,Secondary Feet,Connection,Delivery,Speed,Appeal Type,On-Field Decision,Referral Decision,Wicket,Dismissed Batter,FieldX,FieldY,ArrivalX,ArrivalY,Events,User Events,Around the Wicket,Keeper Up,Fielder1,Fielder1 Events,Fielder1 Position,Fielder2,Fielder2 Events,Fielder2 Position,Fielder3,Fielder3 Events,Fielder3 Position,Fielder4,Fielder4 Events,Fielder4 Position,Batting Hand,Bowler Type,Timestamp,Runs Saved or Lost,Toss Won By,Toss Decision,Ground End,Non-Striker,Non-Striker ID,Team Runs,Team Wickets,Batting Position,Power Play,Day,Session,Pitch Number,Umpire,Result,Winning Team,Losing Team,Batting Team,Bowling Team,Venue,North Boundary,South Boundary,East Boundary,West Boundary,User,Analysis Key Moment,Video Key Moment,Breaks,Temperature C,Humidity,Pressure hPa,Legal Ball,Actual Ball,Free Hit,Partnership Number,Cumulative Batter Balls,Cumulative Batter Runs,Bowling Spell,Bowling Over In Spell,Batter Coming In Over,Run Rate At Start,Run Rate After,Req Run Rate At Start,Req Run Rate After,PitchX,PitchY,ReleaseX,ReleaseY,ReleaseZ,BounceSpeed,StumpSpeed,DropSpeed,ImpactX,ImpactY,ImpactZ,LandingX,LandingY,Deviation,SwingAngle,DropAngle,BounceAngle,ReleaseAngle,ReleaseAccelerationY,ReleaseAccelerationZ,PastX,PastY,PastZ,Speed Radar,Speed External,Analyst Pitch Length,Analyst Pitch Line,External PitchX,External PitchY,Analyst Arrival Line,Analyst Arrival Height,Ball Type,Ball Colour,Pitchside Fielder 1 X,Pitchside Fielder 1 Y,Pitchside Fielder 2 X,Pitchside Fielder 2 Y,Pitchside Fielder 3 X,Pitchside Fielder 3 Y,Pitchside Fielder 4 X,Pitchside Fielder 4 Y,Pitchside Fielder 5 X,Pitchside Fielder 5 Y,Pitchside Fielder 6 X,Pitchside Fielder 6 Y,Pitchside Fielder 7 X,Pitchside Fielder 7 Y,Pitchside Fielder 8 X,Pitchside Fielder 8 Y,Pitchside Fielder 9 X,Pitchside Fielder 9 Y
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,16,4,94,A Butcher,d5ddb343-f8ee-4fb7-866d-4f836d0b6c99,C McDonald,f575247a-adb4-4ca9-8a52-a020f0bf6ff8,0,0,0,,,,,,Leg,Length,Flick,Front Foot,,Middled,No Movement,,,,,,,216,131,14.544680851063958,113.49891671732517,Keeper Up,Rotational,No,Yes,GS Rose,"Ground Field ",Short Fine leg,,,,,,,,,,RHB,LM,20250615 17:02:25.513,0,Northamptonshire Steelbacks Women,Bowl,Lyn Wilson Centre,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,75,7,6,,1,1,9,T Lungley,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,4,No,8,42,45,4,1,6,4.84,4.79,9.78,10.15,6.889,0.077,,,,,,,,,,,,,,,,,,,,,,,,6.889,0.077,,,0.12647548566142572,0.9869471018897841,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,16,5,95,A Butcher,d5ddb343-f8ee-4fb7-866d-4f836d0b6c99,C McDonald,f575247a-adb4-4ca9-8a52-a020f0bf6ff8,1,0,0,,,,,,Line,Full,Leg Glance,Front Foot,,Middled,No Turn,,,,,,,249,283,-30.646808510638266,27.47153677811542,Keeper Up,Rotational,No,Yes,F Clarke,"Ground Field ",Long On,,,,,,,,,,RHB,LM,20250615 17:02:57.523,0,Northamptonshire Steelbacks Women,Bowl,Lyn Wilson Centre,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,76,7,6,,1,1,9,T Lungley,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,5,No,8,43,46,4,1,6,4.79,4.80,10.15,10.32,2.621,-0.152,,,,,,,,,,,,,,,,,,,,,,,,2.621,-0.152,,,-0.2664939870490284,0.23888292850535148,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,16,6,96,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,C McDonald,f575247a-adb4-4ca9-8a52-a020f0bf6ff8,1,0,0,,,,,,Leg,Length,Off Side Drive,Front Foot,,Middled,No Movement,,,,,,,50,199,-39.685106382978574,89.72819331306982,Keeper Up,Rotational,No,Yes,M Andrews,"Ground Field ",Deep Cover,,,,,,,,,,RHB,LM,20250615 17:03:25.47,0,Northamptonshire Steelbacks Women,Bowl,Lyn Wilson Centre,A Butcher,d5ddb343-f8ee-4fb7-866d-4f836d0b6c99,77,7,9,,1,1,9,T Lungley,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,6,No,8,6,4,4,1,13,4.80,4.81,10.32,10.50,5.866,0.060,,,,,,,,,,,,,,,,,,,,,,,,5.866,0.060,,,-0.34508788159111803,0.7802451592440854,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,17,1,97,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,A Darlow,16ec16dc-965a-4654-a98b-d019855faddf,1,0,0,,,,,,Off,Length,Cut,Back Foot,,Middled,Turn In,,,,,,,113,152,-30.646808510638266,79.54074042553188,"Around the Wicket,Keeper Up",Rotational,Yes,Yes,GS Rose,"Ground Field ",Short Third Man,,,,,,,,,,RHB,ROB,20250615 17:04:32,0,Northamptonshire Steelbacks Women,Bowl,David Capel,A Butcher,d5ddb343-f8ee-4fb7-866d-4f836d0b6c99,78,7,9,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,1,No,8,7,5,3,1,13,4.81,4.82,10.50,10.70,4.611,-0.318,,,,,,,,,,,,,,,,,,,,,,,,4.611,-0.318,,,-0.2664939870490284,0.6916586123959294,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,17,2,98,A Butcher,d5ddb343-f8ee-4fb7-866d-4f836d0b6c99,A Darlow,16ec16dc-965a-4654-a98b-d019855faddf,1,0,0,,,,,,Line,Full,On Side Drive,Front Foot,,Middled,No Turn,,,,,,,230,292,-26.127659574467998,28.603475987841875,"In Air,Around the Wicket,Keeper Up",Aggressive,Yes,Yes,RA Knowling-Davies,"Ground Field ",Long On,,,,,,,,,,RHB,ROB,20250615 17:05:00.213,0,Northamptonshire Steelbacks Women,Bowl,David Capel,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,79,7,6,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,2,No,8,44,47,3,1,6,4.82,4.84,10.70,10.91,2.523,-0.235,,,,,,,,,,,,,,,,,,,,,,,,2.523,-0.235,,,-0.22719703977798258,0.24872587815514674,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,17,3,99,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,A Darlow,16ec16dc-965a-4654-a98b-d019855faddf,1,0,0,,,,,,Off,Length,Off Side Drive,Down the Track,,Middled,No Turn,,,,,,,122,230,-63.78723404255311,63.69359148936164,"Around the Wicket,Keeper Up",Aggressive,Yes,Yes,F Clarke,"Ground Field ",Mid Off,,,,,,,,,,RHB,ROB,20250615 17:05:26.963,0,Northamptonshire Steelbacks Women,Bowl,David Capel,A Butcher,d5ddb343-f8ee-4fb7-866d-4f836d0b6c99,80,7,9,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,3,No,8,8,6,3,1,13,4.84,4.85,10.91,11.14,4.633,-0.453,,,,,,,,,,,,,,,,,,,,,,,,4.633,-0.453,,,-0.554671600370027,0.5538573172987968,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,17,4,100,A Butcher,d5ddb343-f8ee-4fb7-866d-4f836d0b6c99,A Darlow,16ec16dc-965a-4654-a98b-d019855faddf,0,0,0,,,,,,Off Wide,Length,Off Side Drive,Down the Track,,Missed,No Turn,,,,,Stumped,A Butcher,173,131,-107.47234042553191,75.01298358662612,"Appeal,Around the Wicket,Keeper Up,Play and Miss",Aggressive,Yes,Yes,MK Pittman,Stumping,Wicketkeeper,,,,,,,,,,RHB,ROB,20250615 17:06:13.51,0,Northamptonshire Steelbacks Women,Bowl,David Capel,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,80,8,6,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,4,No,8,45,47,3,1,6,4.85,4.80,11.14,11.70,4.366,-0.787,,,,,,,,,,,,,,,,,,,,,,,,4.366,-0.787,,,-0.9345420906567993,0.6522868137967489,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,17,5,101,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,A Darlow,16ec16dc-965a-4654-a98b-d019855faddf,2,0,0,,,,,,Off Wide,Length,Cut,Back Foot,,Middled,No Turn,,,,,,,51,88,-115.0042553191488,91.99207173252273,Keeper Up,Rotational,No,Yes,GS Rose,"Ground Field ",Third Man,,,,,,,,,,RHB,ROB,20250615 17:06:23.093,0,Northamptonshire Steelbacks Women,Bowl,David Capel,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,82,8,10,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,5,No,9,1,2,3,1,17,4.80,4.87,11.70,11.68,4.588,-0.660,,,,,,,,,,,,,,,,,,,,,,,,4.588,-0.660,,,-1.000037002775207,0.799931058543676,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,17,6,102,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,A Darlow,16ec16dc-965a-4654-a98b-d019855faddf,1,0,0,,,,,,Off Wide,Full,Off Side Drive,Front Foot,,Middled,No Turn,,,,,,,112,195,-90.90212765957449,21.811840729483208,Keeper Up,Rotational,No,Yes,EM Porter,"Ground Field ",Extra Cover,,,,,,,,,,RHB,ROB,20250615 17:07:36.757,0,Northamptonshire Steelbacks Women,Bowl,David Capel,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,83,8,10,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,6,No,9,2,3,3,1,17,4.87,4.88,11.68,12.00,2.357,-0.575,,,,,,,,,,,,,,,,,,,,,,,,2.357,-0.575,,,-0.7904532839962999,0.18966818025637572,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,18,1,103,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,RA Knowling-Davies,8f662351-b007-4b9d-8a0b-4b24314eb9d4,1,0,0,,,,,,Off,Full,Off Side Drive,Front Foot,,Middled,No Movement,,,,,,,,,-67.53097345132755,27.94685107458912,Keeper Up,Rotational,No,Yes,F Clarke,"Ground Field ",Extra Cover,,,,,,,,,,RHB,RM,20250615 17:08:24.313,0,Northamptonshire Steelbacks Women,Bowl,Lyn Wilson Centre,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,84,8,10,,1,1,9,T Lungley,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,1,No,9,3,4,2,1,17,4.88,4.89,12.00,12.35,2.599,-0.445,,,,,,,,,,,,,,,,,,,,,,,,2.599,-0.445,,,-0.5872258560985004,0.24301609630077495,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,18,2,104,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,RA Knowling-Davies,8f662351-b007-4b9d-8a0b-4b24314eb9d4,0,0,0,,,,,,Line,Length,Leg Glance,Moves Infront,,Thick Edge,No Movement,,,,,,,,,,,"Keeper Up,Edge",Rotational,No,Yes,RA Knowling-Davies,"Ground Field ",Bowler,,,,,,,,,,RHB,RM,20250615 17:09:05.137,0,Northamptonshire Steelbacks Women,Bowl,Lyn Wilson Centre,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,84,8,9,,1,1,9,T Lungley,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,2,No,9,9,6,2,1,13,4.89,4.85,12.35,13.13,6.433,-0.103,,,,,,,,,,,,,,,,,,,,,,,,6.433,-0.103,,,,,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,18,3,105,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,RA Knowling-Davies,8f662351-b007-4b9d-8a0b-4b24314eb9d4,2,0,0,,,,,,Line,Length,Leg Glance,Down the Track,,Middled,No Movement,,,,,,,249,275,8.519148936170268,37.658989665653365,Keeper Up,Rotational,No,Yes,M Andrews,Run Out Chance - Easy,Long On,,,,,,,,,,RHB,RM,20250615 17:09:25.157,0,Northamptonshire Steelbacks Women,Bowl,Lyn Wilson Centre,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,86,8,9,,1,1,9,T Lungley,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,3,No,9,10,8,2,1,13,4.85,4.91,13.13,13.20,5.599,-0.111,,,,,,,,,,,,,,,,,,,,,,,,5.599,-0.111,,,0.07407955596669798,0.3274694753535075,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,18,4,106,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,RA Knowling-Davies,8f662351-b007-4b9d-8a0b-4b24314eb9d4,1,0,0,,,,,,Off,Yorker,On Side Drive,Front Foot,,Middled,No Movement,,,,,,,230,294,-56.25531914893622,33.131232826747635,Keeper Up,Rotational,No,Yes,JA Couser,"Ground Field ",Mid Wicket,,,,,,,,,,RHB,RM,20250615 17:09:58.573,0,Northamptonshire Steelbacks Women,Bowl,Lyn Wilson Centre,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,87,8,9,,1,1,9,T Lungley,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,4,No,9,11,9,2,1,13,4.91,4.92,13.20,13.71,1.382,-0.400,,,,,,,,,,,,,,,,,,,,,,,,1.382,-0.400,,,-0.4891766882516193,0.28809767675432724,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,18,5,107,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,RA Knowling-Davies,8f662351-b007-4b9d-8a0b-4b24314eb9d4,0,0,0,,,,,,Off,Length,Forward Defence,Front Foot,,Missed,No Movement,,,,,,,176,131,-50.22978723404253,99.91564620060777,"Keeper Up,Play and Miss",Defensive,No,Yes,MK Pittman,"Ground Field ",Wicketkeeper,,,,,,,,,,RHB,RM,20250615 17:10:26.683,0,Northamptonshire Steelbacks Women,Bowl,Lyn Wilson Centre,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,87,8,10,,1,1,9,T Lungley,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,5,No,9,4,4,2,1,17,4.92,4.88,13.71,14.77,6.355,-0.359,,,,,,,,,,,,,,,,,,,,,,,,6.355,-0.359,,,-0.4367807585568916,0.8688317060922415,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,18,6,108,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,RA Knowling-Davies,8f662351-b007-4b9d-8a0b-4b24314eb9d4,4,0,0,,,,,,Line,Back Of Length,Leg Glance,Deep in Crease,Back Foot,Middled,No Movement,,,,,,,285,14,22.076595744680844,103.31146382978713,Keeper Up,Rotational,No,Yes,,,,,,,,,,,,,RHB,RM,20250615 17:11:19.687,0,Northamptonshire Steelbacks Women,Bowl,Lyn Wilson Centre,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,91,8,10,,1,1,9,T Lungley,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,6,No,9,5,8,2,1,17,4.88,5.06,14.77,14.00,7.300,-0.058,,,,,,,,,,,,,,,,,,,,,,,,7.300,-0.058,,,0.19197039777983343,0.8983605550416273,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,19,1,109,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,M Andrews,cd52f042-448b-4296-811a-7b25f212759a,0,0,0,,,,,,Off,Full,Off Side Drive,Front Foot,,Middled,No Turn,,,,,,,133,219,-53.24255319148938,33.131232826747635,"Around the Wicket,Keeper Up",Rotational,Yes,Yes,C McDonald,"Ground Field ",Mid Off,,,,,,,,,,RHB,LOB,20250615 17:11:57.997,0,Northamptonshire Steelbacks Women,Bowl,David Capel,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,91,8,9,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,1,No,9,12,9,3,1,13,5.06,5.01,14.00,15.27,2.523,-0.382,,,,,,,,,,,,,,,,,,,,,,,,2.523,-0.382,,,-0.46297872340425544,0.28809767675432724,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,19,2,110,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,M Andrews,cd52f042-448b-4296-811a-7b25f212759a,1,0,0,,,,,,Line,Length,Leg Glance,Front Foot,,Inside Edge,No Turn,,,,,,,116,147,23.582978723404494,61.42971306990873,"Around the Wicket,Keeper Up,Edge",Rotational,Yes,Yes,EM Nightingale,"Ground Field ",Point,,,,,,,,,,RHB,LOB,20250615 17:12:16.12,0,Northamptonshire Steelbacks Women,Bowl,David Capel,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,92,8,9,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,2,No,9,13,10,3,1,13,5.01,5.02,15.27,16.20,4.166,-0.082,,,,,,,,,,,,,,,,,,,,,,,,4.166,-0.082,,,0.20506938020351734,0.5341714179992063,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,19,3,111,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,M Andrews,cd52f042-448b-4296-811a-7b25f212759a,0,0,0,,,,,,Line,Length,Pull,Deep in Crease,Moves Infront,Missed,Turn In,,,,,,,176,141,55.217021276595915,85.20043647416406,"Around the Wicket,Keeper Up,Play and Miss",Rotational,Yes,Yes,MK Pittman,"Ground Field ",Wicketkeeper,,,,,,,,,,RHB,LOB,20250615 17:12:39.743,0,Northamptonshire Steelbacks Women,Bowl,David Capel,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,92,8,10,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,3,No,9,6,8,3,1,17,5.02,4.97,16.20,18.00,4.633,-0.041,,,,,,,,,,,,,,,,,,,,,,,,4.633,-0.041,,,0.48014801110083405,0.7408733606449049,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,19,4,112,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,M Andrews,cd52f042-448b-4296-811a-7b25f212759a,1,0,0,,,,,,Off,Full,Forward Defence,Front Foot,,Middled,No Turn,,,,,,,105,164,-35.165957446808534,61.42971306990873,"Around the Wicket,Keeper Up",Rotational,Yes,Yes,EM Nightingale,"Ground Field ",Point,,,,,,,,,,RHB,LOB,20250615 17:12:56.437,0,Northamptonshire Steelbacks Women,Bowl,David Capel,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,93,8,10,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,4,No,9,7,9,3,1,17,4.97,4.98,18.00,19.50,3.525,-0.294,,,,,,,,,,,,,,,,,,,,,,,,3.525,-0.294,,,-0.3057909343200742,0.5341714179992063,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,19,5,113,P Smart,1bbbf329-91ba-47b6-99df-0d85ad0d4e7a,M Andrews,cd52f042-448b-4296-811a-7b25f212759a,0,0,0,,,,,,Off,Full,Off Side Drive,Down the Track,,Missed,No Turn,,,,,Stumped,P Smart,175,139,-30.646808510638266,37.658989665653365,"Used Feet,Appeal,Around the Wicket,Keeper Up,Play and Miss",Rotational,Yes,Yes,MK Pittman,Stumping,Wicketkeeper,,,,,,,,,,RHB,LOB,20250615 17:13:39.783,0,Northamptonshire Steelbacks Women,Bowl,David Capel,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,93,9,9,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,5,No,9,14,10,3,1,13,4.98,4.94,19.50,22.29,2.134,-0.312,,,,,,,,,,,,,,,,,,,,,,,,2.134,-0.312,,,-0.2664939870490284,0.3274694753535075,Newbery,White,,,,,,,,,,,,,,,,,,
Vitality Blast - Women League Two,Northamptonshire Steelbacks Women v Derbyshire Falcons Women,15/06/2025,14:30 UTC+1,2,19,6,114,BE Robinson,c5e868ad-9b69-44bf-b47e-3d3edb248ebe,M Andrews,cd52f042-448b-4296-811a-7b25f212759a,0,0,0,,,,,,Off,Length,Back Defence,Back Foot,,Middled,No Turn,,,,,,,124,200,-45.710638297872265,88.59625410334337,"Around the Wicket,Keeper Up",Defensive,Yes,Yes,EM Nightingale,"Ground Field ",Point,,,,,,,,,,RHB,LOB,20250615 17:13:50.037,0,Northamptonshire Steelbacks Women,Bowl,David Capel,AA Patel,231810fe-63dc-4200-b541-750382ad75f8,93,9,11,,1,1,9,A Coyne,Derbyshire Falcons Women won by 17 runs,Derbyshire Falcons Women,Northamptonshire Steelbacks Women,Northamptonshire Steelbacks Women,Derbyshire Falcons Women,"County Ground, Northampton",65,65,65,65,Yvette.Bailey,,,,,,,Yes,6,No,10,1,0,3,1,19,4.94,4.89,22.29,26.00,4.833,-0.394,,,,,,,,,,,,,,,,,,,,,,,,4.833,-0.394,,,-0.39748381128584576,0.7704022095942902,Newbery,White,,,,,,,,,,,,,,,,,,
